year,month,airport,incoming,outgoing
2010,3,KJAX,0,0
2010,3,SBAE,15,15
2010,3,SABE,38,39
2010,3,SBJI,5,5
2010,3,SJUQ,1,1
2010,3,SWBI,1,1
2010,3,SARE,1,1
2010,3,SSIJ,2,2
2010,3,SBBQ,2,2
2010,3,KBFI,0,1
2010,3,SWBU,1,1
2010,3,SURV,2,2
2010,3,SNPY,1,1
2010,3,KOPF,1,0
2010,3,KDOV,1,0
2010,3,LPAR,0,0
2010,3,KGYR,0,0
2010,3,SKCL,0,0
2010,3,SWCA,0,0
2010,3,EDHI,0,0
2010,3,LFBO,0,0
2010,3,SBGP,0,0
2010,3,SWUY,0,0
2010,3,SNCI,0,0
2010,3,SNSW,0,0
2010,3,SIXE,0,0
2010,3,KSTL,0,0
2010,3,KGTF,0,0
2010,3,SNVB,0,0
2010,3,SBMN,0,0
2010,3,SNAP,0,0
2010,3,SNRU,0,0
2010,3,FALE,0,0
2010,3,SAZS,0,0
2010,3,LFBD,0,0
2010,3,SBBG,0,0
2010,3,SBBZ,0,0
2010,3,SSSC,0,0
2010,3,DNMM,0,0
2010,3,TBPB,0,0
2010,3,SJCW,0,0
2010,3,OTBD,0,0
2010,3,FAUP,0,0
2010,3,KLCQ,0,0
2010,3,SAWH,0,0
2010,3,MUSC,0,0
2010,3,LFCF,0,0
2010,3,MMAA,0,0
2010,3,KLIT,0,0
2010,3,SAME,0,0
2010,3,EBLG,0,0
2010,3,SBBT,0,0
2010,3,SBMS,0,0
2010,3,SWBV,0,0
2010,3,SBUF,0,0
2010,3,EDDT,0,0
2010,3,TFFF,0,0
2010,3,SWPC,0,0
2010,3,SNTF,0,0
2010,3,SSEG,0,0
2010,3,KBOS,0,0
2010,3,SBVG,0,0
2010,3,SBUY,0,0
2010,3,SANT,0,0
2010,3,MKJP,0,0
2010,3,SBAN,0,0
2010,3,KDTW,0,0
2010,3,SVMG,0,0
2010,3,OMAA,0,0
2010,3,SLCB,0,0
2010,3,GMMN,0,0
2010,3,SVMC,0,0
2010,3,KRME,0,0
2010,3,SPQT,0,0
2010,3,KWRI,0,0
2010,3,KPHL,0,0
2010,3,KLAS,0,0
2010,3,SDTK,0,0
2010,3,WSSS,0,0
2010,3,SBBI,0,0
2010,3,GCRR,0,0
2010,3,EGTE,0,0
2010,4,SBCG,896,897
2010,4,SBMO,581,570
2010,4,SBFL,1330,1331
2010,4,SBGL,4909,4924
2010,4,SBJP,290,290
2010,4,SBSR,430,429
2010,4,SBGR,9747,9683
2010,4,SAAR,22,21
2010,4,SBSL,541,539
2010,4,SBFZ,1943,1938
2010,4,SBEG,1780,1798
2010,4,SUMU,383,387
2010,4,SBCY,1137,1140
2010,4,SBFI,484,484
2010,4,SBMG,432,439
2010,4,SBAU,172,170
2010,4,SBSV,3339,3334
2010,4,SBML,296,296
2010,4,SBRJ,4626,4558
2010,4,SBKP,2965,2966
2010,4,SBLO,551,548
2010,4,SBUL,668,665
2010,4,SBPA,3239,3200
2010,4,SBCF,3375,3382
2010,4,SVMI,275,274
2010,4,SBBE,1370,1369
