year,month,airport,incoming,outgoing
2011,3,SSEG,0,0
2011,3,MMMD,9,22
2011,3,GVNP,5,5
2011,3,KJFK,209,234
2011,3,GCLP,1,0
2011,3,MUSC,4,1
2011,3,TNCA,9,13
2011,3,LFBO,0,0
2011,3,SBBZ,0,0
2011,3,SBAQ,0,0
2011,3,KDTW,25,28
2011,3,SJQK,7,7
2011,3,GCRR,0,0
2011,3,MNMG,0,0
2011,3,SDSC,9,11
2011,3,WSSS,1,1
2011,3,TBPB,4,5
2011,3,EGLL,95,93
2011,3,SBLE,4,4
2011,3,TNCM,2,2
2011,3,SDAG,0,0
2011,3,MMGL,14,1
2011,3,SWUQ,1,1
2011,3,SURV,0,0
2011,3,MDSD,2,2
2011,3,GVAC,28,28
2011,3,KRME,0,0
2011,3,SWBV,0,0
2011,3,SOCA,11,11
2011,3,MROC,2,2
2011,3,SDTK,0,0
2011,3,KCLT,31,32
2011,3,KEWR,31,31
2011,3,KIAH,94,94
2011,3,KIAD,63,62
2011,3,KORD,31,31
2011,3,CYYZ,31,31
2011,3,OTBD,30,31
2011,3,SKMD,8,9
2011,3,SLLP,31,31
2011,3,SWTP,9,9
2011,3,RKSI,13,13
2011,3,SNBR,55,55
2011,3,SWRD,60,59
2011,3,SSZR,24,24
2011,3,GCTS,23,23
2011,3,LSZH,31,32
2011,3,KDFW,75,76
2011,3,SLCB,14,0
2011,3,GUCY,0,0
2011,3,KAUS,0,0
2011,3,SSUM,23,23
2011,3,SSIJ,0,0
2011,3,KPBI,0,0
2011,3,KFLL,0,0
2011,3,SJLU,1,1
2011,3,SDAM,0,0
2011,3,SWGP,0,0
2011,3,SWQR,0,0
2011,3,SAZE,0,0
2011,3,SWNS,0,0
2011,3,SWJQ,0,0
2011,3,KOPF,0,0
2011,3,SKCL,1,1
2011,3,TJBQ,3,3
2011,3,MKJP,9,9
2011,3,SVMG,1,1
2011,3,SNBU,1,1
2011,3,KBNA,1,1
2011,3,SJLM,1,1
2011,3,SBBG,0,1
2011,3,SWDE,3,3
2011,3,SBTR,1,1
2011,3,SNCI,1,0
2011,3,KSFO,1,0
2011,3,SWHG,0,0
2011,3,SIXE,0,0
2011,3,EDHI,0,0
2011,3,KIND,0,0
2011,3,SDMC,0,0
2011,3,SBJR,0,0
2011,3,MMAA,0,0
2011,3,SUPE,0,0
2011,3,SSFB,0,0
2011,3,SSCK,0,0
2011,3,SAME,0,0
2011,3,SWHP,0,0
2011,3,KBOS,0,0
2011,3,SBJD,0,0
2011,3,SNVB,0,0
2011,3,SBBI,0,0
2011,3,KCHS,0,0
2011,3,LPAR,0,0
2011,3,MYNN,0,0
2011,3,LPFR,0,0
2011,3,KDAL,0,0
2011,3,EHWO,0,0
2011,3,SWKC,0,0
2011,3,KSFB,0,0
2011,3,SPLP,0,0
2011,3,SBMN,0,0
2011,3,SBES,0,0
2011,3,SARI,0,0
2011,3,SAZS,0,0
2011,3,SBTD,0,0
2011,3,SDZY,0,0
2011,3,SBYS,0,0
2011,3,SNBA,0,0
2011,3,SBGP,0,0
2011,3,KBFI,0,0
2011,3,SSKW,0,0
2011,3,KDOV,0,0
2011,3,SSPB,0,0
2011,3,SBZM,0,0
2011,3,SBBU,0,0
2011,3,EDDR,0,0
2011,3,KPHL,0,0
2011,3,MGGT,0,0
2011,3,SBAN,0,0
2011,3,SBCI,0,0
2011,3,SANT,0,0
2011,3,KHSV,0,0
2011,3,DGAA,0,0
2011,3,SNDR,0,0
2011,3,LMML,0,0
2011,3,SWIQ,0,0
2011,3,DNMM,0,0
2011,3,KRFD,0,0
2011,3,KMSY,0,0
2011,3,OMAA,0,0
2011,3,EHBK,0,0
2011,3,SNKI,0,0
2011,3,KTUS,0,0
2011,3,SBRG,0,0
2011,3,KGYR,0,0
2011,4,SBCG,945,942
2011,4,SBMO,789,783
2011,4,SBMK,181,182
2011,4,SBSR,674,678
2011,4,SGAS,240,243
2011,4,SBBV,169,166
2011,4,SBEG,2015,2029
2011,4,SBSL,781,761
2011,4,SBGL,5557,5558
2011,4,SBKP,4203,4213
2011,4,SBBR,6658,6658
2011,4,SBBE,1675,1682
2011,4,SBPA,3470,3453
